Linux 6.8.0-90-generic (theredhothabanero) 	14.12.2025 	_x86_64_	(8 CPU)

17:34:18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:30     all    1,20    0,00    0,63    0,82    0,00    0,00    0,00    0,00    0,00   97,35
17:34:30       0    0,00    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   98,98
17:34:30       1    1,01    0,00    0,50    5,53    0,00    0,00    0,00    0,00    0,00   92,96
17:34:30       2    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:34:30       3    1,52    0,00    1,01    0,51    0,00    0,00    0,00    0,00    0,00   96,97
17:34:30       4    3,02    0,00    0,50    0,50    0,00    0,00    0,00    0,00    0,00   95,98
17:34:30       5    0,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,50
17:34:30       6    1,01    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,49
17:34:30       7    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,98

17:34:30     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:32     all    1,07    0,00    0,57    0,76    0,00    0,06    0,00    0,00    0,00   97,53
17:34:32       0    0,51    0,00    0,51    1,52    0,00    0,00    0,00    0,00    0,00   97,47
17:34:32       1    1,52    0,00    0,51    4,57    0,00    0,00    0,00    0,00    0,00   93,40
17:34:32       2    1,02    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:34:32       3    2,03    0,00    0,51    0,00    0,00    0,51    0,00    0,00    0,00   96,95
17:34:32       4    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:34:32       5    0,50    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,00
17:34:32       6    0,51    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,98
17:34:32       7    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98

17:34:32     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:34     all    1,07    0,00    0,76    0,63    0,00    0,13    0,00    0,00    0,00   97,42
17:34:34       0    1,52    0,00    1,01    3,03    0,00    0,51    0,00    0,00    0,00   93,94
17:34:34       1    1,01    0,00    1,01    1,01    0,00    0,00    0,00    0,00    0,00   96,97
17:34:34       2    0,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,50
17:34:34       3    1,52    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   97,47
17:34:34       4    2,53    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,46
17:34:34       5    0,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,50
17:34:34       6    0,50    0,00    1,01    0,00    0,00    0,50    0,00    0,00    0,00   97,99
17:34:34       7    1,52    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   97,47

17:34:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:36     all    1,45    0,13    0,50    0,94    0,00    0,19    0,00    0,00    0,00   96,79
17:34:36       0    1,01    0,00    0,51    0,51    0,00    0,51    0,00    0,00    0,00   97,47
17:34:36       1    0,51    0,00    0,00    4,55    0,00    0,51    0,00    0,00    0,00   94,44
17:34:36       2    2,51    0,00    1,01    0,00    0,00    0,50    0,00    0,00    0,00   95,98
17:34:36       3    2,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   97,50
17:34:36       4    2,51    0,50    0,50    0,00    0,00    0,00    0,00    0,00    0,00   96,48
17:34:36       5    1,00    0,00    1,00    1,99    0,00    0,00    0,00    0,00    0,00   96,02
17:34:36       6    2,02    0,51    0,51    0,51    0,00    0,00    0,00    0,00    0,00   96,46
17:34:36       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:34:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:38     all    1,07    0,00    0,63    0,70    0,00    0,06    0,00    0,00    0,00   97,53
17:34:38       0    2,04    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,45
17:34:38       1    0,00    0,00    1,00    5,00    0,00    0,50    0,00    0,00    0,00   93,50
17:34:38       2    1,02    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:34:38       3    1,51    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   97,99
17:34:38       4    2,03    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   96,95
17:34:38       5    0,51    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:34:38       6    1,53    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,45
17:34:38       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:34:38     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:40     all    1,13    0,00    0,69    0,38    0,00    0,06    0,00    0,00    0,00   97,73
17:34:40       0    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,97
17:34:40       1    0,00    0,00    1,01    2,02    0,00    0,00    0,00    0,00    0,00   96,97
17:34:40       2    1,52    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   97,46
17:34:40       3    1,51    0,00    0,50    0,00    0,00    0,50    0,00    0,00    0,00   97,49
17:34:40       4    1,51    0,00    1,01    0,50    0,00    0,00    0,00    0,00    0,00   96,98
17:34:40       5    0,50    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,00
17:34:40       6    2,51    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,48
17:34:40       7    0,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,50

17:34:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:42     all    1,07    0,06    0,44    1,14    0,00    0,13    0,00    0,00    0,00   97,16
17:34:42       0    3,03    0,00    0,51    0,51    0,00    0,51    0,00    0,00    0,00   95,45
17:34:42       1    0,00    0,51    0,51    8,08    0,00    0,00    0,00    0,00    0,00   90,91
17:34:42       2    1,52    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   97,47
17:34:42       3    0,50    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,50
17:34:42       4    2,03    0,00    1,02    0,00    0,00    0,51    0,00    0,00    0,00   96,45
17:34:42       5    0,00    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   99,49
17:34:42       6    1,53    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,96
17:34:42       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:34:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:44     all    1,14    0,00    0,63    0,76    0,00    0,00    0,00    0,00    0,00   97,47
17:34:44       0    2,04    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,45
17:34:44       1    0,00    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   98,99
17:34:44       2    1,01    0,00    0,50    4,52    0,00    0,00    0,00    0,00    0,00   93,97
17:34:44       3    1,01    0,00    1,01    0,50    0,00    0,00    0,00    0,00    0,00   97,49
17:34:44       4    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,97
17:34:44       5    1,50    0,00    1,00    0,50    0,00    0,00    0,00    0,00    0,00   97,00
17:34:44       6    1,52    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,46
17:34:44       7    0,51    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,49

17:34:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:46     all    1,14    0,00    0,57    0,95    0,00    0,19    0,00    0,00    0,00   97,16
17:34:46       0    2,03    0,00    1,02    0,00    0,00    0,51    0,00    0,00    0,00   96,45
17:34:46       1    0,00    0,00    0,00    6,53    0,00    0,50    0,00    0,00    0,00   92,96
17:34:46       2    2,03    0,00    1,02    0,51    0,00    0,00    0,00    0,00    0,00   96,45
17:34:46       3    0,00    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   99,49
17:34:46       4    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,97
17:34:46       5    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:34:46       6    2,50    0,00    0,50    0,50    0,00    0,50    0,00    0,00    0,00   96,00
17:34:46       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:34:46     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:48     all    1,01    0,06    0,88    0,82    0,00    0,06    0,00    0,00    0,00   97,16
17:34:48       0    2,54    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   96,45
17:34:48       1    0,00    0,00    0,50    6,00    0,00    0,00    0,00    0,00    0,00   93,50
17:34:48       2    1,52    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   97,47
17:34:48       3    0,00    0,50    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,49
17:34:48       4    2,03    0,00    1,52    0,00    0,00    0,00    0,00    0,00    0,00   96,45
17:34:48       5    0,50    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,49
17:34:48       6    0,51    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:34:48       7    1,01    0,00    0,51    0,00    0,00    0,51    0,00    0,00    0,00   97,98

17:34:48     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:50     all    1,45    0,00    0,76    0,76    0,00    0,00    0,00    0,00    0,00   97,04
17:34:50       0    1,01    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:34:50       1    0,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,50
17:34:50       2    2,01    0,00    1,01    0,50    0,00    0,00    0,00    0,00    0,00   96,48
17:34:50       3    2,02    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,97
17:34:50       4    1,52    0,00    0,51    5,56    0,00    0,00    0,00    0,00    0,00   92,42
17:34:50       5    2,51    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,48
17:34:50       6    2,03    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   96,95
17:34:50       7    0,50    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,99

17:34:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:52     all    1,20    0,00    0,50    1,01    0,00    0,19    0,00    0,00    0,00   97,10
17:34:52       0    1,02    0,00    0,00    0,00    0,00    0,51    0,00    0,00    0,00   98,47
17:34:52       1    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:34:52       2    2,00    0,00    1,00    3,50    0,00    0,50    0,00    0,00    0,00   93,00
17:34:52       3    1,50    0,00    0,50    0,00    0,00    0,50    0,00    0,00    0,00   97,50
17:34:52       4    1,01    0,00    1,01    4,02    0,00    0,00    0,00    0,00    0,00   93,97
17:34:52       5    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,97
17:34:52       6    2,51    0,00    0,50    0,50    0,00    0,00    0,00    0,00    0,00   96,48
17:34:52       7    0,00    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   99,49

17:34:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:54     all    1,07    0,06    0,63    1,01    0,00    0,00    0,00    0,00    0,00   97,23
17:34:54       0    1,52    0,00    1,01    0,51    0,00    0,00    0,00    0,00    0,00   96,97
17:34:54       1    0,50    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:34:54       2    0,50    0,00    1,01    4,02    0,00    0,00    0,00    0,00    0,00   94,47
17:34:54       3    1,52    0,00    0,51    1,01    0,00    0,00    0,00    0,00    0,00   96,97
17:34:54       4    1,52    0,00    0,00    2,54    0,00    0,00    0,00    0,00    0,00   95,94
17:34:54       5    1,51    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,49
17:34:54       6    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,97
17:34:54       7    0,00    0,50    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,99

17:34:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:56     all    1,07    0,06    0,51    0,51    0,00    0,06    0,00    0,00    0,00   97,79
17:34:56       0    0,50    0,50    0,50    0,00    0,00    0,50    0,00    0,00    0,00   97,99
17:34:56       1    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:34:56       2    1,52    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   97,46
17:34:56       3    1,01    0,00    0,50    2,01    0,00    0,00    0,00    0,00    0,00   96,48
17:34:56       4    1,50    0,00    1,00    1,50    0,00    0,00    0,00    0,00    0,00   96,00
17:34:56       5    1,53    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,96
17:34:56       6    1,01    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,49
17:34:56       7    1,53    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,96

17:34:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:34:58     all    1,08    0,00    0,51    0,95    0,00    0,06    0,00    0,00    0,00   97,41
17:34:58       0    1,52    0,00    0,51    3,05    0,00    0,00    0,00    0,00    0,00   94,92
17:34:58       1    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:34:58       2    1,52    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,46
17:34:58       3    1,52    0,00    0,51    1,52    0,00    0,00    0,00    0,00    0,00   96,45
17:34:58       4    1,02    0,00    0,51    2,54    0,00    0,00    0,00    0,00    0,00   95,94
17:34:58       5    1,01    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:34:58       6    0,00    0,00    0,51    0,00    0,00    0,51    0,00    0,00    0,00   98,99
17:34:58       7    2,03    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   96,95

17:34:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:35:00     all    1,13    0,06    0,69    0,57    0,00    0,13    0,00    0,00    0,00   97,42
17:35:00       0    1,52    0,00    1,02    3,55    0,00    0,51    0,00    0,00    0,00   93,40
17:35:00       1    1,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,50
17:35:00       2    1,01    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,49
17:35:00       3    1,50    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,50
17:35:00       4    0,00    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   98,99
17:35:00       5    1,01    0,50    0,50    0,50    0,00    0,00    0,00    0,00    0,00   97,49
17:35:00       6    1,01    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,49
17:35:00       7    2,02    0,00    1,01    0,00    0,00    0,51    0,00    0,00    0,00   96,46

17:35:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:35:02     all    1,26    0,00    0,44    1,52    0,00    0,06    0,00    0,00    0,00   96,72
17:35:02       0    2,54    0,00    1,02    9,64    0,00    0,00    0,00    0,00    0,00   86,80
17:35:02       1    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:35:02       2    2,03    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   96,95
17:35:02       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:35:02       4    2,01    0,00    1,01    2,01    0,00    0,50    0,00    0,00    0,00   94,47
17:35:02       5    0,00    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:35:02       6    2,03    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   97,97
17:35:02       7    0,51    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,49

17:35:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:35:04     all    1,01    0,00    0,57    0,95    0,00    0,13    0,00    0,00    0,00   97,35
17:35:04       0    0,00    0,00    0,00    7,61    0,00    0,00    0,00    0,00    0,00   92,39
17:35:04       1    1,01    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,49
17:35:04       2    2,53    0,00    1,01    0,00    0,00    0,51    0,00    0,00    0,00   95,96
17:35:04       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:35:04       4    1,53    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,96
17:35:04       5    0,00    0,00    0,51    0,00    0,00    0,51    0,00    0,00    0,00   98,99
17:35:04       6    2,03    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   96,95
17:35:04       7    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98

17:35:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:35:06     all    1,13    0,00    0,57    0,50    0,00    0,13    0,00    0,00    0,00   97,67
17:35:06       0    1,51    0,00    1,01    1,51    0,00    0,50    0,00    0,00    0,00   95,48
17:35:06       1    2,01    0,00    0,50    0,50    0,00    0,50    0,00    0,00    0,00   96,48
17:35:06       2    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,97
17:35:06       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:35:06       4    1,01    0,00    0,51    2,02    0,00    0,00    0,00    0,00    0,00   96,46
17:35:06       5    0,50    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,00
17:35:06       6    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:35:06       7    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,97

17:35:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:35:08     all    1,07    0,06    0,63    0,76    0,00    0,00    0,00    0,00    0,00   97,47
17:35:08       0    1,01    0,00    1,01    3,03    0,00    0,00    0,00    0,00    0,00   94,95
17:35:08       1    2,53    0,00    1,52    0,00    0,00    0,00    0,00    0,00    0,00   95,96
17:35:08       2    1,52    0,51    1,02    0,00    0,00    0,00    0,00    0,00    0,00   96,95
17:35:08       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:35:08       4    0,51    0,00    0,51    2,53    0,00    0,00    0,00    0,00    0,00   96,46
17:35:08       5    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:35:08       6    0,51    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:35:08       7    1,52    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   97,46

17:35:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:35:10     all    1,01    0,00    0,57    0,69    0,00    0,13    0,00    0,00    0,00   97,60
17:35:10       0    1,02    0,00    0,51    4,06    0,00    0,51    0,00    0,00    0,00   93,91
17:35:10       1    1,53    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,96
17:35:10       2    0,51    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:35:10       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:35:10       4    1,01    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,49
17:35:10       5    1,53    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,96
17:35:10       6    1,01    0,00    1,01    1,51    0,00    0,00    0,00    0,00    0,00   96,48
17:35:10       7    1,50    0,00    1,00    0,00    0,00    0,50    0,00    0,00    0,00   97,00

17:35:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:35:12     all    1,20    0,00    0,44    0,76    0,00    0,06    0,00    0,00    0,00   97,54
17:35:12       0    1,01    0,00    0,51    1,52    0,00    0,00    0,00    0,00    0,00   96,97
17:35:12       1    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:35:12       2    2,50    0,00    1,00    0,50    0,00    0,50    0,00    0,00    0,00   95,50
17:35:12       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:35:12       4    1,01    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:35:12       5    2,02    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,47
17:35:12       6    1,01    0,00    0,51    4,04    0,00    0,00    0,00    0,00    0,00   94,44
17:35:12       7    2,04    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,45

17:35:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:35:14     all    1,07    0,00    0,50    0,50    0,00    0,06    0,00    0,00    0,00   97,86
17:35:14       0    1,52    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   97,46
17:35:14       1    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:35:14       2    2,03    0,00    1,02    0,51    0,00    0,00    0,00    0,00    0,00   96,45
17:35:14       3    0,50    0,00    0,50    0,00    0,00    0,50    0,00    0,00    0,00   98,50
17:35:14       4    1,52    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   97,47
17:35:14       5    0,50    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:35:14       6    0,00    0,00    0,00    2,53    0,00    0,00    0,00    0,00    0,00   97,47
17:35:14       7    2,53    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,46

17:35:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:35:16     all    1,26    0,13    0,69    0,63    0,00    0,13    0,00    0,00    0,00   97,17
17:35:16       0    1,50    0,50    1,00    0,50    0,00    0,50    0,00    0,00    0,00   96,00
17:35:16       1    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:35:16       2    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:35:16       3    1,52    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,46
