Linux 6.8.0-90-generic (theredhothabanero) 	14.12.2025 	_x86_64_	(8 CPU)

17:38:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:22       7    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98

17:40:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:24     all    1,89    0,00    0,69    0,44    0,00    0,25    0,00    0,00    0,00   96,73
17:40:24       0    2,51    0,00    1,01    0,50    0,00    0,50    0,00    0,00    0,00   95,48
17:40:24       1    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:40:24       2    2,53    0,00    0,51    0,00    0,00    0,51    0,00    0,00    0,00   96,46
17:40:24       3    0,50    0,00    0,00    0,00    0,00    0,50    0,00    0,00    0,00   99,00
17:40:24       4    2,54    0,00    0,51    0,00    0,00    0,51    0,00    0,00    0,00   96,45
17:40:24       5    2,51    0,00    1,01    2,51    0,00    0,00    0,00    0,00    0,00   93,97
17:40:24       6    3,54    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   95,45
17:40:24       7    1,00    0,00    1,50    0,50    0,00    0,00    0,00    0,00    0,00   97,00

17:40:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:26     all    1,58    0,00    0,69    0,69    0,00    0,06    0,00    0,00    0,00   96,97
17:40:26       0    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,97
17:40:26       1    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:40:26       2    5,05    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   94,44
17:40:26       3    1,50    0,00    1,00    0,50    0,00    0,00    0,00    0,00    0,00   97,00
17:40:26       4    1,02    0,00    1,02    1,02    0,00    0,00    0,00    0,00    0,00   96,95
17:40:26       5    1,01    0,00    0,51    4,04    0,00    0,00    0,00    0,00    0,00   94,44
17:40:26       6    0,00    0,00    0,51    0,00    0,00    0,51    0,00    0,00    0,00   98,99
17:40:26       7    3,03    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   95,96

17:40:26     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:28     all    1,76    0,00    0,69    0,69    0,00    0,06    0,00    0,00    0,00   96,79
17:40:28       0    6,09    0,00    1,52    0,00    0,00    0,00    0,00    0,00    0,00   92,39
17:40:28       1    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:40:28       2    2,51    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,48
17:40:28       3    1,51    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   97,99
17:40:28       4    1,50    0,00    0,50    1,50    0,00    0,00    0,00    0,00    0,00   96,50
17:40:28       5    2,03    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,46
17:40:28       6    0,00    0,00    1,01    4,02    0,00    0,00    0,00    0,00    0,00   94,97
17:40:28       7    0,50    0,00    0,50    0,00    0,00    0,50    0,00    0,00    0,00   98,49

17:40:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:30     all    1,64    0,06    0,69    0,57    0,00    0,00    0,00    0,00    0,00   97,04
17:40:30       0    2,02    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   96,97
17:40:30       1    3,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   96,50
17:40:30       2    0,50    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,00
17:40:30       3    2,04    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   96,94
17:40:30       4    0,00    0,00    0,00    2,55    0,00    0,00    0,00    0,00    0,00   97,45
17:40:30       5    2,50    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   97,00
17:40:30       6    2,03    0,00    1,02    1,52    0,00    0,00    0,00    0,00    0,00   95,43
17:40:30       7    1,01    0,50    1,51    0,00    0,00    0,00    0,00    0,00    0,00   96,98

17:40:30     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:32     all    1,45    0,00    0,69    0,63    0,00    0,13    0,00    0,00    0,00   97,10
17:40:32       0    0,50    0,00    0,50    0,00    0,00    0,50    0,00    0,00    0,00   98,49
17:40:32       1    0,51    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,98
17:40:32       2    2,03    0,00    1,02    0,51    0,00    0,00    0,00    0,00    0,00   96,45
17:40:32       3    3,03    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   95,96
17:40:32       4    2,02    0,00    1,01    2,53    0,00    0,00    0,00    0,00    0,00   94,44
17:40:32       5    2,54    0,00    0,51    0,51    0,00    0,51    0,00    0,00    0,00   95,94
17:40:32       6    1,01    0,00    1,01    1,51    0,00    0,00    0,00    0,00    0,00   96,48
17:40:32       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:40:32     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:34     all    1,82    0,00    0,82    0,82    0,00    0,06    0,00    0,00    0,00   96,48
17:40:34       0    0,00    0,00    1,01    0,00    0,00    0,51    0,00    0,00    0,00   98,48
17:40:34       1    1,50    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,50
17:40:34       2    1,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
17:40:34       3    1,52    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,46
17:40:34       4    4,00    0,00    1,00    5,00    0,00    0,00    0,00    0,00    0,00   90,00
17:40:34       5    2,53    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   96,97
17:40:34       6    3,54    0,00    0,51    1,52    0,00    0,00    0,00    0,00    0,00   94,44
17:40:34       7    0,50    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,00

17:40:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:36     all    1,45    0,06    0,51    0,51    0,00    0,06    0,00    0,00    0,00   97,41
17:40:36       0    2,53    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   96,97
17:40:36       1    3,57    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   95,92
17:40:36       2    0,00    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   99,49
17:40:36       3    1,50    0,50    0,50    0,50    0,00    0,00    0,00    0,00    0,00   97,00
17:40:36       4    1,52    0,00    0,51    0,00    0,00    0,51    0,00    0,00    0,00   97,46
17:40:36       5    1,52    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:40:36       6    0,00    0,00    1,01    3,54    0,00    0,00    0,00    0,00    0,00   95,45
17:40:36       7    1,01    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,48

17:40:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:38     all    1,52    0,00    0,44    0,44    0,00    0,06    0,00    0,00    0,00   97,54
17:40:38       0    0,51    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,49
17:40:38       1    1,51    0,00    0,50    0,50    0,00    0,50    0,00    0,00    0,00   96,98
17:40:38       2    0,50    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,50
17:40:38       3    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:40:38       4    3,03    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   95,96
17:40:38       5    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
17:40:38       6    0,00    0,00    0,00    2,54    0,00    0,00    0,00    0,00    0,00   97,46
17:40:38       7    3,03    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   95,96

17:40:38     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:40     all    1,64    0,00    0,63    0,50    0,00    0,13    0,00    0,00    0,00   97,10
17:40:40       0    1,51    0,00    1,01    0,00    0,00    0,50    0,00    0,00    0,00   96,98
17:40:40       1    2,53    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   96,97
17:40:40       2    3,55    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   95,94
17:40:40       3    2,51    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   96,98
17:40:40       4    0,51    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:40:40       5    1,53    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   97,45
17:40:40       6    0,50    0,00    1,01    3,52    0,00    0,50    0,00    0,00    0,00   94,47
17:40:40       7    0,50    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,99

17:40:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:42     all    1,83    0,06    0,88    0,50    0,00    0,00    0,00    0,00    0,00   96,73
17:40:42       0    0,50    0,00    0,50    3,02    0,00    0,00    0,00    0,00    0,00   95,98
17:40:42       1    3,54    0,51    1,52    0,00    0,00    0,00    0,00    0,00    0,00   94,44
17:40:42       2    1,51    0,00    1,51    0,00    0,00    0,00    0,00    0,00    0,00   96,98
17:40:42       3    1,01    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:40:42       4    2,02    0,00    1,01    1,01    0,00    0,00    0,00    0,00    0,00   95,96
17:40:42       5    0,50    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,50
17:40:42       6    3,54    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   95,96
17:40:42       7    2,01    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   97,49

17:40:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:44     all    1,64    0,06    0,69    0,44    0,00    0,06    0,00    0,00    0,00   97,11
17:40:44       0    1,02    0,00    1,02    2,03    0,00    0,00    0,00    0,00    0,00   95,94
17:40:44       1    1,00    0,00    0,50    0,50    0,00    0,00    0,00    0,00    0,00   98,00
17:40:44       2    3,00    0,00    1,00    0,50    0,00    0,00    0,00    0,00    0,00   95,50
17:40:44       3    2,00    0,00    0,50    0,00    0,00    0,50    0,00    0,00    0,00   97,00
17:40:44       4    0,00    0,50    0,50    0,50    0,00    0,00    0,00    0,00    0,00   98,49
17:40:44       5    3,05    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   96,45
17:40:44       6    2,02    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,47
17:40:44       7    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98

17:40:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:46     all    2,14    0,00    1,26    0,76    0,00    0,19    0,00    0,00    0,00   95,65
17:40:46       0    0,00    0,00    5,03    4,52    0,00    0,00    0,00    0,00    0,00   90,45
17:40:46       1    1,01    0,00    0,51    0,00    0,00    0,51    0,00    0,00    0,00   97,98
17:40:46       2    0,00    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   99,49
17:40:46       3    1,52    0,00    1,01    0,51    0,00    0,00    0,00    0,00    0,00   96,97
17:40:46       4    1,51    0,00    1,01    1,01    0,00    0,00    0,00    0,00    0,00   96,48
17:40:46       5    1,01    0,00    1,01    0,00    0,00    0,50    0,00    0,00    0,00   97,49
17:40:46       6    8,59    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   90,91
17:40:46       7    3,52    0,00    0,50    0,00    0,00    0,50    0,00    0,00    0,00   95,48

17:40:46     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:48     all    1,70    0,06    0,69    0,76    0,00    0,06    0,00    0,00    0,00   96,72
17:40:48       0    1,52    0,51    1,01    3,54    0,00    0,51    0,00    0,00    0,00   92,93
17:40:48       1    1,52    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,47
17:40:48       2    1,01    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:40:48       3    3,52    0,00    0,50    0,50    0,00    0,00    0,00    0,00    0,00   95,48
17:40:48       4    0,00    0,00    0,51    2,03    0,00    0,00    0,00    0,00    0,00   97,46
17:40:48       5    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:40:48       6    2,51    0,00    1,51    0,00    0,00    0,00    0,00    0,00    0,00   95,98
17:40:48       7    2,51    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   96,98

17:40:48     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:50     all    1,39    0,06    0,63    0,88    0,00    0,00    0,00    0,00    0,00   97,03
17:40:50       0    1,50    0,00    1,50    1,00    0,00    0,00    0,00    0,00    0,00   96,00
17:40:50       1    2,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,98
17:40:50       2    0,51    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,49
17:40:50       3    1,02    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,47
17:40:50       4    0,00    0,00    0,50    6,03    0,00    0,00    0,00    0,00    0,00   93,47
17:40:50       5    2,55    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   96,94
17:40:50       6    2,02    0,51    0,51    0,00    0,00    0,00    0,00    0,00    0,00   96,97
17:40:50       7    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,97

17:40:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:52     all    1,76    0,00    0,82    0,57    0,00    0,19    0,00    0,00    0,00   96,66
17:40:52       0    0,51    0,00    2,03    0,00    0,00    0,00    0,00    0,00    0,00   97,46
17:40:52       1    3,02    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   96,48
17:40:52       2    2,50    0,00    0,50    0,00    0,00    0,50    0,00    0,00    0,00   96,50
17:40:52       3    4,02    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   94,97
17:40:52       4    0,50    0,00    0,00    4,02    0,00    0,50    0,00    0,00    0,00   94,97
17:40:52       5    1,52    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,47
17:40:52       6    0,00    0,00    0,50    0,00    0,00    0,50    0,00    0,00    0,00   98,99
17:40:52       7    2,03    0,00    1,02    0,51    0,00    0,00    0,00    0,00    0,00   96,45

17:40:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:54     all    2,45    0,06    1,19    0,63    0,00    0,13    0,00    0,00    0,00   95,53
17:40:54       0    1,51    0,00    7,04    1,01    0,00    0,50    0,00    0,00    0,00   89,95
17:40:54       1    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:40:54       2    0,51    0,51    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,98
17:40:54       3    9,60    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   89,90
17:40:54       4    1,00    0,00    0,50    3,50    0,00    0,00    0,00    0,00    0,00   95,00
17:40:54       5    3,52    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   95,98
17:40:54       6    1,51    0,00    0,50    0,50    0,00    0,00    0,00    0,00    0,00   97,49
17:40:54       7    1,01    0,00    0,50    0,00    0,00    0,50    0,00    0,00    0,00   97,99

17:40:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:56     all    1,77    0,00    0,44    0,63    0,00    0,00    0,00    0,00    0,00   97,15
17:40:56       0    0,51    0,00    0,51    2,04    0,00    0,00    0,00    0,00    0,00   96,94
17:40:56       1    0,51    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,49
17:40:56       2    2,02    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,47
17:40:56       3    1,01    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:40:56       4    1,52    0,00    0,51    3,05    0,00    0,00    0,00    0,00    0,00   94,92
17:40:56       5    2,53    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   96,97
17:40:56       6    5,58    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   93,91
17:40:56       7    0,50    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,00

17:40:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:40:58     all    1,45    0,00    0,63    0,82    0,00    0,06    0,00    0,00    0,00   97,03
17:40:58       0    3,55    0,00    1,02    1,02    0,00    0,00    0,00    0,00    0,00   94,42
17:40:58       1    1,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,50
17:40:58       2    1,52    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,46
17:40:58       3    0,00    0,00    0,51    0,00    0,00    0,51    0,00    0,00    0,00   98,99
17:40:58       4    2,54    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   96,45
17:40:58       5    1,52    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   97,47
17:40:58       6    1,52    0,00    0,51    5,05    0,00    0,00    0,00    0,00    0,00   92,93
17:40:58       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:40:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:41:00     all    1,77    0,00    0,51    1,01    0,00    0,06    0,00    0,00    0,00   96,65
17:41:00       0    5,08    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   94,42
17:41:00       1    1,01    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:41:00       2    2,54    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   96,95
17:41:00       3    0,00    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:41:00       4    3,05    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   95,94
17:41:00       5    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:41:00       6    1,51    0,00    1,01    7,54    0,00    0,50    0,00    0,00    0,00   89,45
17:41:00       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:41:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:41:02     all    1,33    0,00    0,63    0,76    0,00    0,06    0,00    0,00    0,00   97,22
17:41:02       0    1,02    0,00    0,51    3,05    0,00    0,51    0,00    0,00    0,00   94,92
17:41:02       1    0,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,50
17:41:02       2    1,52    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,47
17:41:02       3    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:41:02       4    3,55    0,00    1,02    1,02    0,00    0,00    0,00    0,00    0,00   94,42
17:41:02       5    0,00    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   99,49
17:41:02       6    3,05    0,00    1,02    2,03    0,00    0,00    0,00    0,00    0,00   93,91
17:41:02       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:41:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:41:04     all    1,76    0,06    0,63    0,44    0,00    0,13    0,00    0,00    0,00   96,98
17:41:04       0    7,54    0,00    1,01    2,51    0,00    0,50    0,00    0,00    0,00   88,44
17:41:04       1    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:41:04       2    1,02    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:41:04       3    2,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,98
17:41:04       4    1,01    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:41:04       5    0,50    0,50    1,00    0,00    0,00    0,50    0,00    0,00    0,00   97,51
17:41:04       6    2,02    0,00    1,01    1,01    0,00    0,00    0,00    0,00    0,00   95,96
17:41:04       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:41:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:41:06     all    1,83    0,00    0,38    0,82    0,00    0,13    0,00    0,00    0,00   96,85
17:41:06       0    5,61    0,00    0,51    1,02    0,00    0,00    0,00    0,00    0,00   92,86
17:41:06       1    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:41:06       2    0,00    0,00    0,00    3,48    0,00    0,00    0,00    0,00    0,00   96,52
17:41:06       3    3,03    0,00    0,51    0,00    0,00    0,51    0,00    0,00    0,00   95,96
17:41:06       4    3,00    0,00    0,50    0,00    0,00    0,50    0,00    0,00    0,00   96,00
17:41:06       5    1,53    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,96
17:41:06       6    1,01    0,00    0,50    2,01    0,00    0,00    0,00    0,00    0,00   96,48
17:41:06       7    0,51    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,98

17:41:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:41:08     all    1,45    0,00    0,70    0,44    0,00    0,06    0,00    0,00    0,00   97,35
17:41:08       0    2,02    0,00    1,52    0,00    0,00    0,00    0,00    0,00    0,00   96,46
17:41:08       1    0,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,50
17:41:08       2    0,00    0,00    1,00    3,00    0,00    0,50    0,00    0,00    0,00   95,50
17:41:08       3    4,08    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   95,41
17:41:08       4    2,53    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,46
17:41:08       5    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:41:08       6    0,00    0,00    0,00    0,51    0,00    0,00    0,00    0,00    0,00   99,49
17:41:08       7    1,53    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,96

17:41:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:41:10     all    1,88    0,00    0,75    0,75    0,00    0,19    0,00    0,00    0,00   96,42
17:41:10       0    3,02    0,00    0,50    0,00    0,00    0,50    0,00    0,00    0,00   95,98
17:41:10       1    3,98    0,00    1,00    0,50    0,00    0,00    0,00    0,00    0,00   94,53
17:41:10       2    0,00    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   99,49
17:41:10       3    4,02    0,00    1,01    0,50    0,00    0,00    0,00    0,00    0,00   94,47
17:41:10       4    2,02    0,00    0,51    0,51    0,00    0,00    0,00    0,00    0,00   96,97
17:41:10       5    1,00    0,00    1,00    0,00    0,00    0,50    0,00    0,00    0,00   97,50
17:41:10       6    0,00    0,00    0,50    4,52    0,00    0,00    0,00    0,00    0,00   94,97
17:41:10       7    1,01    0,00    1,01    0,00    0,00    0,51    0,00    0,00    0,00   97,47

17:41:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:41:12     all    1,89    0,00    0,63    0,82    0,00    0,06    0,00    0,00    0,00   96,59
17:41:12       0    1,52    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:41:12       1    5,58    0,00    0,51    0,00    0,00    0,51    0,00    0,00    0,00   93,40
17:41:12       2    0,51    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:41:12       3    3,52    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   95,48
17:41:12       4    2,04    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,45
17:41:12       5    0,51    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:41:12       6    1,49    0,00    1,00    6,47    0,00    0,00    0,00    0,00    0,00   91,04
17:41:12       7    0,00    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,99

17:41:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:41:14     all    1,45    0,00    0,63    1,01    0,00    0,00    0,00    0,00    0,00   96,91
17:41:14       0    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,97
17:41:14       1    1,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,50
17:41:14       2    1,01    0,00    0,51    5,05    0,00    0,00    0,00    0,00    0,00   93,43
17:41:14       3    3,05    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   96,45
17:41:14       4    1,02    0,00    0,51    2,03    0,00    0,00    0,00    0,00    0,00   96,45
17:41:14       5    3,50    0,00    1,00    0,50    0,00    0,00    0,00    0,00    0,00   95,00
17:41:14       6    0,51    0,00    1,01    0,51    0,00    0,00    0,00    0,00    0,00   97,98
17:41:14       7    0,00    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   99,49

17:41:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:41:16     all    1,58    0,06    0,88    1,32    0,00    0,13    0,00    0,00    0,00   96,03
17:41:16       0    1,52    0,00    1,01    1,52    0,00    0,51    0,00    0,00    0,00   95,45
17:41:16       1    0,00    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   96,98
17:41:16       2    1,50    0,00    0,50    5,50    0,00    0,00    0,00    0,00    0,00   92,50
17:41:16       3    1,51    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,49
17:41:16       4    1,01    0,00    0,51    3,54    0,00    0,00    0,00    0,00    0,00   94,95
17:41:16       5    1,53    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,96
17:41:16       6    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,99
17:41:16       7    4,55    0,51    0,51    0,00    0,00    0,51    0,00    0,00    0,00   93,94

17:41:16     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:41:18     all    1,77    0,00    0,57    1,01    0,00    0,00    0,00    0,00    0,00   96,66
17:41:18       0    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:41:18       1    3,03    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   96,97
17:41:18       2    0,51    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:41:18       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:41:18       4    1,52    0,00    0,51    3,54    0,00    0,00    0,00    0,00    0,00   94,44
17:41:18       5    2,51    0,00    2,01    0,50    0,00    0,00    0,00    0,00    0,00   94,97
17:41:18       6    1,02    0,00    0,51    4,06    0,00    0,00    0,00    0,00    0,00   94,42
17:41:18       7    4,06    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   95,43

17:41:18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:41:20     all    1,64    0,06    0,63    0,63    0,00    0,13    0,00    0,00    0,00   96,91
17:41:20       0    1,52    0,00    0,00    0,51    0,00    0,51    0,00    0,00    0,00   97,47
17:41:20       1    2,02    0,51    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,46
17:41:20       2    1,52    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:41:20       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
