Linux 6.8.0-90-generic (theredhothabanero) 	14.12.2025 	_x86_64_	(8 CPU)

17:55:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:56:44       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:56:44       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:56:44       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:56:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:56:54     all    0,03    0,00    0,03    0,03    0,00    0,00    0,00    0,00    0,00   99,92
17:56:54       0    0,10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:56:54       1    0,00    0,00    0,00    0,20    0,00    0,00    0,00    0,00    0,00   99,80
17:56:54       2    0,10    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,80
17:56:54       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:56:54       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:56:54       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:56:54       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:56:54       7    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90

17:56:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:57:04     all    0,00    0,00    0,04    0,04    0,00    0,00    0,00    0,00    0,00   99,92
17:57:04       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:04       1    0,00    0,00    0,10    0,20    0,00    0,00    0,00    0,00    0,00   99,70
17:57:04       2    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:57:04       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:04       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:04       5    0,00    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00   99,90
17:57:04       6    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:57:04       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:57:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:57:14     all    0,03    0,00    0,05    0,03    0,00    0,00    0,00    0,00    0,00   99,90
17:57:14       0    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:57:14       1    0,00    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00   99,90
17:57:14       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:14       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:14       4    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:57:14       5    0,00    0,00    0,10    0,10    0,00    0,00    0,00    0,00    0,00   99,80
17:57:14       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:14       7    0,20    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,70

17:57:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:57:24     all    0,01    0,00    0,04    0,01    0,00    0,00    0,00    0,00    0,00   99,94
17:57:24       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:24       1    0,00    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00   99,90
17:57:24       2    0,10    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,80
17:57:24       3    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:57:24       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:24       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:24       6    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:57:24       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:57:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:57:34     all    0,00    0,00    0,01    0,03    0,00    0,00    0,00    0,00    0,00   99,96
17:57:34       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:34       1    0,00    0,00    0,00    0,20    0,00    0,00    0,00    0,00    0,00   99,80
17:57:34       2    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:57:34       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:34       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:34       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:34       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:34       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:57:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:57:44     all    0,00    0,00    0,00    0,03    0,00    0,00    0,00    0,00    0,00   99,97
17:57:44       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:44       1    0,00    0,00    0,00    0,20    0,00    0,00    0,00    0,00    0,00   99,80
17:57:44       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:44       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:44       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:44       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:44       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:44       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:57:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:57:54     all    0,04    0,00    0,04    0,01    0,00    0,00    0,00    0,00    0,00   99,91
17:57:54       0    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:57:54       1    0,00    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00   99,90
17:57:54       2    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:57:54       3    0,10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:57:54       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:54       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:57:54       6    0,10    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,80
17:57:54       7    0,10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,90

17:57:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:58:04     all    0,01    0,00    0,03    0,01    0,00    0,00    0,00    0,00    0,00   99,95
17:58:04       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:04       1    0,00    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00   99,90
17:58:04       2    0,10    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,80
17:58:04       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:04       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:04       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:04       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:04       7    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90

17:58:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:58:14     all    0,03    0,01    0,01    0,04    0,00    0,00    0,00    0,00    0,00   99,91
17:58:14       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:14       1    0,00    0,00    0,00    0,20    0,00    0,00    0,00    0,00    0,00   99,80
17:58:14       2    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:58:14       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:14       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:14       5    0,10    0,00    0,10    0,10    0,00    0,00    0,00    0,00    0,00   99,70
17:58:14       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:14       7    0,10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,90

17:58:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:58:24     all    0,00    0,00    0,00    0,01    0,00    0,00    0,00    0,00    0,00   99,99
17:58:24       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:24       1    0,00    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00   99,90
17:58:24       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:24       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:24       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:24       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:24       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:24       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:58:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:58:34     all    0,01    0,00    0,05    0,01    0,00    0,00    0,00    0,00    0,00   99,92
17:58:34       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:34       1    0,00    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00   99,90
17:58:34       2    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:58:34       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:34       4    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:58:34       5    0,10    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,80
17:58:34       6    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:58:34       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:58:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:58:44     all    0,01    0,00    0,01    0,01    0,00    0,00    0,00    0,00    0,00   99,96
17:58:44       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:44       1    0,00    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00   99,90
17:58:44       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:44       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:44       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:44       5    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:58:44       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:44       7    0,10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,90

17:58:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:58:54     all    0,01    0,00    0,03    0,01    0,00    0,00    0,00    0,00    0,00   99,95
17:58:54       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:54       1    0,00    0,00    0,10    0,10    0,00    0,00    0,00    0,00    0,00   99,80
17:58:54       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:54       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:54       4    0,10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:58:54       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:54       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:58:54       7    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90

17:58:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:59:04     all    0,01    0,00    0,03    0,04    0,00    0,00    0,00    0,00    0,00   99,92
17:59:04       0    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:59:04       1    0,00    0,00    0,00    0,30    0,00    0,00    0,00    0,00    0,00   99,70
17:59:04       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:04       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:04       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:04       5    0,10    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,80
17:59:04       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:04       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:59:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:59:14     all    0,03    0,00    0,01    0,01    0,00    0,00    0,00    0,00    0,00   99,95
17:59:14       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:14       1    0,10    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00   99,80
17:59:14       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:14       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:14       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:14       5    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:59:14       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:14       7    0,10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,90

17:59:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:59:24     all    0,01    0,00    0,01    0,01    0,00    0,01    0,00    0,00    0,00   99,95
17:59:24       0    0,10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:59:24       1    0,00    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00   99,90
17:59:24       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:24       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:24       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:24       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:24       6    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:59:24       7    0,00    0,00    0,00    0,00    0,00    0,10    0,00    0,00    0,00   99,90

17:59:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:59:34     all    0,01    0,00    0,05    0,03    0,00    0,00    0,00    0,00    0,00   99,91
17:59:34       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:34       1    0,00    0,00    0,00    0,20    0,00    0,00    0,00    0,00    0,00   99,80
17:59:34       2    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:59:34       3    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:59:34       4    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:59:34       5    0,10    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,80
17:59:34       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:34       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:59:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:59:44     all    0,03    0,00    0,04    0,03    0,00    0,00    0,00    0,00    0,00   99,91
17:59:44       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:44       1    0,00    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00   99,90
17:59:44       2    0,10    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:59:44       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:44       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:44       5    0,00    0,00    0,10    0,10    0,00    0,00    0,00    0,00    0,00   99,80
17:59:44       6    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
17:59:44       7    0,10    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,80

17:59:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:59:54     all    0,00    0,00    0,00    0,03    0,00    0,00    0,00    0,00    0,00   99,97
17:59:54       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:54       1    0,00    0,00    0,00    0,20    0,00    0,00    0,00    0,00    0,00   99,80
17:59:54       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:54       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:54       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:54       5    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:54       6    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:59:54       7    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00

17:59:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:00:04     all    0,00    0,00    0,05    0,04    0,00    0,00    0,00    0,00    0,00   99,91
18:00:04       0    0,00    0,00    0,10    0,10    0,00    0,00    0,00    0,00    0,00   99,80
18:00:04       1    0,00    0,00    0,00    0,20    0,00    0,00    0,00    0,00    0,00   99,80
18:00:04       2    0,00    0,00    0,10    0,00    0,00    0,00    0,00    0,00    0,00   99,90
18:00:04       3    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
